Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating
great value for money,the ride Italian receptionist,the location and the room size,7.0,November 2021,"November 23, 2021",Deluxe Double Room,4,Couple,8.3
Very Good,,Good accomodation when in Berlin and you want to be close to Kudamm. Free parking which is huge plus. Hotel is typical big building but rooms were nice and fine. We liked our window view.,8.0,October 2021,"November 22, 2021",Deluxe Double Room,2,Couple,8.3
Nice design hotel in schoneberg,Airco was noisy and the bed was creaking.,"great location, nice size room and bathroom (with floor heating). Nice view from the room and nice design in the room.",8.0,November 2021,"November 21, 2021",Deluxe Twin Room,3,Solo traveler,8.3
maybe till the next time,they should act on the cleaning service,good place to stay in Berlin,7.0,October 2021,"November 20, 2021",Deluxe Twin Room,2,Couple,8.3
"great location, clean airy room, friendly staff",no bath,"location, view, large room",9.0,October 2021,"November 16, 2021",Deluxe Double Room,6,Couple,8.3
Will stay there again if I have the chance to comeback.,"That we booked a room which specifically said one double bed and first night we got 2 double beds, staff incisted that via booking.com the room we get could be either one, but sorry this is a lie, the booking.com option we took certainly let us choose the type of room and it was with one double deluxe bed, we got it the next day so no big problem, but something they have to work on. 
And is not difficult I think to have sugar and tea and coffee bags for the morning. Hotels with less stars and name do this.","Staff very polite and helpful, cleanness, location.",8.0,November 2021,"November 14, 2021",Deluxe Double Room,4,Couple,8.3
"Great hotel, great value!",The wifi was not that great. Had better connection alot of the time with my international phone service.,"Breakfast buffet was great; The night buffet was phenomenal; the salmon filet was fantastic along with the vegetables it was served with

The room was incredible. Was not expecting it to have 2 bathrooms in it and the ability to separate the main bedroom from the entry area of the room.",9.0,November 2021,"November 13, 2021",Superior Suite,2,Solo traveler,8.3
Wonderful,"Prepaid room
Expensive breakfast
12h checkout","Clean and comfortable 
Decent lunch and dinner opportunities",9.0,November 2021,"November 5, 2021",Deluxe Twin Room,2,Solo traveler,8.3
Very Good,I did not like the leak in the shower. It looks like an old problem not fixed that should have been resolved long time ago. Water leaks can cause a severe structural damage over the time. We told the staff about it but I decided to post it as a reminder for the hotel management.,"We like our room on the 16th floor, it was much better than the previous one we had for the same price on our previous stay.
The location was great and the staff. Although this time we did not use the parking it is a plus to have it next to the hotel.",8.0,September 2021,"November 4, 2021",Deluxe Double Room,3,Couple,8.3
good place free parking,all good but they put us in a room with no view,new hotel,7.0,October 2021,"November 2, 2021",Deluxe Twin Room,1,Group,8.3
"perfect location, always busy hotel","Iron and coffee machine were missing in our room although they were on room’s equipments list.
Having breakfast is not easy in the hotel, restaurant is always crowded.","Location is perfect and staff is very helpful and friendly.
Restaurant is always busy so having breakfast not easy in hotel but near hotel there are a lot of opportunity to brunch.
Free parking place.
opportunity to rent bikes.",9.0,November 2021,"November 2, 2021",Deluxe Twin Room,4,Couple,8.3
"Comfortable, great view and bathroom, sad to only have single beds","Floors and corners not clean, under and around bed dirty. Weird bed slides around the room when you move too much. Pillows have no volume at all. Windows cannot open and airco control works completely unpredictable, either too warm or too cold.","Great contemporary deco. Wonderful rainfall shower with separate hand shower. Lights in mirror, shaving mirror. Sufficient wall sockets",8.0,August 2021,"November 1, 2021",Deluxe Twin Room,8,Couple,8.3
"Good location, friendly staff, nice facilities.","Superior suite had to be 40m2, but definitely was smaller. Sofabed was old and deformed, but gladly they changed it for two extra beds.","Nice and clean, good location. Bathroom eas spacey and comfortable. Friendly and helpful staff.",7.0,October 2021,"October 31, 2021",Superior Suite,3,Group,8.3
Very Good,,The room was extremely quiet and the beds were comfortable. The breakfast was abundant and the dining area was spacious and welcoming.,8.0,October 2021,"October 31, 2021",Junior Suite,3,Couple,8.3
Great location,We booked this hotel for our honeymoon and mentioned this when booking but this was completely ignored by the hotel.,Great location. Really friendly staff. Nice modern rooms. Good breakfast.,8.0,October 2021,"October 28, 2021",Deluxe Double Room,4,Couple,8.3
"Great hotel, great location","Solid wifi, friendly staff, clean modern room, good location and free parking.","Overall great hotel, but some details were missing like sheets that were worn through.",9.0,October 2021,"October 27, 2021",Deluxe Twin Room,4,Couple,8.3
"Hotel Staff (minus the female agent) was kind and helpful, restaurant was convenient and delicious.","The female front desk agent was extremely rude, and unnecessarily aggressive.  She did not realize that I understood her language and proceeded to talk negatively about me to the gentlemen checking me in.  When I finally responded, she looked up at me in shock and walked away without any kind of apology.","The gentleman who checked me in was kind, helpful and knowledgeable about the area.  The restaurant was lovely, it was exactly what we needed after having been traveling all day.",8.0,October 2021,"October 21, 2021",Deluxe Twin Room,1,Family,8.3
Good,televisions was impossible to work…,Front desk/reception staff were very helpful specifically Stephanie and Mohamed. Outstanding,7.0,October 2021,"October 18, 2021",Junior Suite,1,Group,8.3
Wonderful,,Very nice room,9.0,October 2021,"October 17, 2021",Junior Suite,2,Family,8.3
Great Stay in Berlin,,Well organized and delicious breakfast.   Easy check-in.   Great location.  Near metro stop.   Walking distance to fun restaurants and bars.,9.0,August 2021,"October 14, 2021",Deluxe Double Room,7,Group,8.3
We enjoyed our stay. Thank you.,WiFi was not free.,"Location, room view, polite, friendly and helpful staff.",9.0,October 2021,"October 12, 2021",Deluxe Twin Room,3,Group,8.3
Berlin Weekend.,No possibility of fresh air. No cutlery for making coffee. If u need iron you have to go down to lobby and fetch it with a board  yourself. I never had that at any hotel. Black floors show all dirt. ( not that that bothers many) no coffee machine. Just a kettle.,"Great sized room,great location. Modern designed decor. Very good shower. Nice that WC was in a separate room. Good views over Berlin. Quiet at night.  No street noise on 7th floor. Nice sized fridge. Good sized tv screen. Clean fresh linens",7.0,October 2021,"October 11, 2021",Deluxe Twin Room,4,Solo traveler,8.3
Good,"Showers, they kept going hot cold hot cold","Location was great, next to a ubhan station and close to bars and shops",7.0,October 2021,"October 11, 2021",Deluxe Twin Room,1,Solo traveler,8.3
"clean, quiet, comfortable stay. nice interior design. I can recommend","price is a bit high. 
car park information was not clear. At the end, we doubted if we could drive into the city without green emission sticker. It turns out the hotel has its own private car park.... and we parked our car in outskirt and went to the hotel by bus. then, went by bus again to pick up our car in outskirt. it was a bit hassle and exhausting. If the hotel can write a bit more about it. I will appreciate it a lot.
staff are a bit tired although they are helpful.","the room is clean and quiet. the beds are comfortable. Service is very good. I like the interior design and bathroom a lot. 
We slept very well. The view is cool on the high floor. I can recommend this hotel.",9.0,September 2021,"October 6, 2021",Deluxe Twin Room,2,Couple,8.3
Very correct accommodation.,We were three persons and the room was partially prepared to accommodate us ( two mugs and two glasses). In addition it needs to ask reception for coffee and tea.,"The parking is for free, that can save you between 12 and 20 euros per day. In this area there is a big problem with parking places. It's a little bit complicated to find the parking but at the end is ok. Park your car on the 12th floor and jump directly to the elevator that will bring you to the reception. 
The height clearance is marked 1.80 m, but with my rack roof I was at 1.85 m and it was ok.",8.0,October 2021,"October 4, 2021",Junior Suite,1,Family,8.3
Wonderful,Road work made it difficult to reach the parking garage. Staff unaware and unable to provide directions. (It didn’t help that we showed up during rush hour),Great location,9.0,October 2021,"October 3, 2021",Deluxe Twin Room,1,Family,8.3
Very Good,Need more king size beds,Perfect location,8.0,September 2021,"September 29, 2021",Deluxe Twin Room,4,Couple,8.3
Very Good,-,-,8.0,September 2021,"September 28, 2021",Deluxe Twin Room,6,Couple,8.3
Happy with the price/quality,"The pillow wasn't the most comfortable one, but this is a personal opinion. It depends  on what you like","It was really  clear, good located and comfortable. It's  a good option if you go for work or holiday",9.0,September 2021,"September 27, 2021",Deluxe Twin Room,3,Couple,8.3
Good hotel but without personal atmosphere,No windows to open,"Breakfasr :-)
Always view to backside and twin beds with booking.com :-(
Beds :-)",7.0,September 2021,"September 22, 2021",Deluxe Double Room,4,Solo traveler,8.3
Wonderful,"Restaurant, bar",Location,9.0,September 2021,"September 20, 2021",Deluxe Twin Room,1,Couple,8.3
Great location,"- beds are too soft 
- someone from the service woke up us at 08:30","- location, location, location!
- room was clean 
- I like the fact that you provide water and parking in price",8.0,September 2021,"September 17, 2021",Deluxe Double Room,1,Couple,8.3
Very Good,Cleaning of the room and bed sheet changing was pretty poor...,"Stuff were great and very pleasant, breakfast met my standards,",8.0,September 2021,"September 17, 2021",Deluxe Superior Double Room,5,Couple,8.3
Wonderful,Not possible to open a window. But climatisation is ok.,Near KaDeWe and farmer market. A lot of bycikles to use. Free parking,9.0,September 2021,"September 17, 2021",Deluxe Twin Room,1,Group,8.3
Riu nails it,no body lotion and slippery shower floor,"This hotel has it all. big yummy breakfasts, friendly and helpful staff, great location, clean, comfy rooms.",8.0,September 2021,"September 15, 2021",Deluxe Double Room,1,Solo traveler,8.3
Wonderful,,Super comfy bed!,9.0,September 2021,"September 15, 2021",Deluxe Twin Room,1,Solo traveler,8.3
September 2021,,"location, facilities",8.0,September 2021,"September 13, 2021",Deluxe Double Room,3,Solo traveler,8.3
value for money,"no room service, was not told on check in that this would be the case, had to call for a towel change and to empty bins. They took away bath towels and left me with hand towels which was not noticed until I was out of the shower.",location was excellent,7.0,September 2021,"September 12, 2021",Junior Suite,3,Family,8.3
Wonderful,,"Location, staff, parking and room facilities",9.0,August 2021,"September 11, 2021",Deluxe Twin Room,1,Couple,8.3
Wonderful,Nothing everything was perfect,Very clean little or no noise and very comfortable staff were very helpful and courteous,9.0,August 2021,"September 8, 2021",Deluxe Twin Room,3,Family,8.3
Wonderful,,Great location! Very spacious room with nice view. Nice and easy access to parking.,9.0,August 2021,"September 7, 2021",Deluxe Twin Room,1,Solo traveler,8.3
Very Good,"The beds were uncomfortable, slipping on the floor with every movement, the pillows were small.
The TV devices are very old and slow and show only the free German channel.",the staff was excellent.,8.0,September 2021,"September 6, 2021",Deluxe Twin Room,4,Family,8.3
Wonderful,prevent bed squatting,"great breakfast, ideal service for breakfast.",9.0,September 2021,"September 4, 2021",Deluxe Double Room,2,Family,8.3
We had a pleasant stay in this nice hotel. We recommend breakfast as it was really nice!,"There were not enough elevators for this size of hotel. Sometimes it took long to get one. We were missing a boiler and tea/coffee that was supposed to be in the room - no issue though, as I asked for it the next day and there was no problem. Also, you only get one pillow each which were not very comfortable - it would be a good idea to ask for more at the front desk.",The breakfast was very good and had a good selection of dishes. Room was nice and quiet. The location was very nice with a spacious lobby. Close to the subway and lots of shops and dining places. Staff was helpful and friendly. Everyone spoke good English so it was easy to communicate.,8.0,September 2021,"September 3, 2021",Deluxe Double Room,3,Couple,8.3
Good location and great price for a very nice room.,Car drop off area was not convenient.,Price and location were very good,8.0,August 2021,"September 3, 2021",Deluxe Double Room,2,Family,8.3
Wonderful,Missing russian channels and a kettle for coffee and tea.,Great view from the upper floors. Comfortable rooms. Great location,9.0,August 2021,"September 2, 2021",Deluxe Twin Room,4,Family,8.3
Good,"Cheap, Loud sofa-bed .","Main bed, Free parking. Good location",7.0,August 2021,"September 1, 2021",Superior Suite,2,Family,8.3
Great location for a great Price!,Windows were closed completely.. would’ve been nice too at least slightly open the window for some fresh air.. No Kettle or tea or coffee which one does get in other hotels… Complimentary water but only for the first night when you arrive.,Everything was modern and the view from not only the room but the bathroom was amazing! The location was fantastic and all round a great experience!,9.0,August 2021,"August 29, 2021",Deluxe Twin Room,5,Couple,8.3
Overall it was great experience.,"- staff was a little bit rude
- room doesn’t include a lot of things, which seem normal for a high scale hotel like this (slippers, robe, kettle (for making tea) and so on)","- clean
- good location",7.0,August 2021,"August 29, 2021",Deluxe Twin Room,7,Couple,8.3
Great stay,It was weird having the bathroom/toilet without an outside door to the room. The room could get smelly if you had to go to the toilet. It would been nice if the bathroom was seperate,"Location was great, it was close to train station and close to cafe and resturants. Also close to the main street, where all the stores was. Free parking was great and a huge parking house. The room was clean, great beds and with aircondition. We enjoyed our stay and will definetly come back to this hotel, next time we travel to Berlin",8.0,August 2021,"August 28, 2021",Deluxe Double Room,4,Couple,8.3
I’d choose to stay in Riu Plaza Berlin again next time!,"Since I toss and turn a lot when sleeping, the mattress shifts from the support quite frequently, but don’t get me wrong, the mattress is still very comfortable to sleep on","convenient location, clean room, and most importantly, friendly and helpful staff!",9.0,August 2021,"August 27, 2021",Deluxe Twin Room,3,Group,8.3
City hotel,Room and landing areas could be a lot  cleaner and certainly freed from dust!,"Excellent central location for Kudamm and public transport.
The car parking attached to the hotel, though hairy getting to the top spaces, an excellent plus for the hotel guests.
Front desk and restaurant staff very proficient and helpful.",8.0,August 2021,"August 26, 2021",Deluxe Double Room,3,Solo traveler,8.3
Very Good,No clear signage to parking.,Location,8.0,August 2021,"August 26, 2021",Deluxe Twin Room,2,Family,8.3
Brilliant!,Parking situation. Paid parking too expensive,,9.0,July 2021,"August 23, 2021",Deluxe Double Room,1,Group,8.3
Nice rooms with lovely view,Pretty loud neighbours even on the quiet floor.,"Nice rooms with lovely view over the city. The  rooms are spacious, not really my favourite color (too much black/ dark color scheme). Because of the color choice, you can see a lot of dust, fingerprints in various areas. Definitely regarding cleanliness there is space for some improvement. The price is fair for the location. The staff is nice and helpful. Easy access to the parking area. We didn’t try the breakfast.",9.0,August 2021,"August 23, 2021",Deluxe Double Room,1,Couple,8.3
"Good hotel, great location",If there is one thing: why don’t they put rubbers or something else in order to make the doors of the rooms close more silently? Slamming of heavy doors was a bit disturbing at times and should not be hard to fix.,"Very conveniently located big hotel. Big room, very modern bathroom, great view. Very clean and very nice staff at the reception. Would recommend.",8.0,August 2021,"August 22, 2021",Deluxe Double Room,4,Solo traveler,8.3
Great stay!,"Nothing really, everything was good!","The view was great! Everything was very clean, staff was very helpfull and nice!, room was comfortable. Definitely worth staying! And very close to the subway and shopping street!",9.0,August 2021,"August 21, 2021",Deluxe Double Room,3,Family,8.3
Good,Both sides of entrance used as smoking area meaning that everytime you leave or come back you go through a wall of nasty smoke. Why not one area? Bit further away from entrance? We expected a double bed but it was twins. It did say on the booking page that there were no guarantees but this can be clearer communicated.,"Great view from the room over Berlin. Location is good walking distance from Kurfurstendam. Brakfast was alright but bit boring. Maybe more local produce, fruit etc. Would make it more interesting. 

Free parking was very helpful",7.0,July 2024,"August 16, 2024",Deluxe Double Room,5,Couple,8.3
Very good value for the price you pay. You get what you need.,"Breakfast could be included in the price from the very beginning considering the price level, still a way to walk to the city center despite good location {recommendation to take a metro}","Very reasonable price for services provided, very clean and tidy room, flexible and helpful staff, free parking",8.0,June 2024,"August 4, 2024",Superior Suite,1,Family,8.3
Very lovely well appointed hotel with good facilities,The scaffolding in front of the building,"Very clean, spacious and very up to date",8.0,July 2024,"July 29, 2024",Superior Suite,3,Couple,8.3
"So close, but yet again, so far!! Follow England away!!!!","Obvoiously due to the timing of our stay I could not tell you it was great value for money, but in comparison to other hotels for the same time period and of the same standard i could not complain.","Room was fine, bathroom was good, all as expected for this level of hotel.
View was of scaffolding, not so great.
Breakfast was excedllent, huge choice and more than happy to cook fresh.
Location was good for us, we were attending the Euros finals, but were also planning a short stay in Brelin. Thgis hotel is just 20-30mins from the stadium or Berlin central by underground, with the underground station no more than a 10 min slow walk.
Free parking was really useful, getting to thecar park was a real pain! We were on the 12th floor, had to go to reception in the lift, change to what felt like the service lift, only to go upto the 12th floor of the car park! Therefore, if you drive, pull up out the front and check in, unload your bags and then go and then go and park.",8.0,July 2024,"July 24, 2024",Deluxe Twin Room,3,Family,8.3
Good hotel for a short stay in Berlin.,"The parking is a bit of a maze, park at te top floor to make it yourself a bit easier to navigate. We didn't try the breakfast as €25 per person per night as it seemed out of sync with the price of the room itself. There are some nice restaurants around the corner for both breakfast and groceries.","Location is fine, it's great to use the e-scooters in Berlin which are parked both opposite and right behind the hotel. room is modern and good, so is the bathroom. Personal is friendly and professional.",8.0,July 2024,"July 22, 2024",Superior Suite,3,Family,8.3
Very Good,"Pillows are too soft 
No still water bottles in room 
Also even on the 4th floor windows don’t open for fresh air.","Good WiFi 
Good location 
Free parking",8.0,July 2024,"July 16, 2024",Deluxe Twin Room,2,Family,8.3
Wonderful,"all ok , nothing to complain about","We recommend this hotel , it is a very good place to stay if you want to visit Berlin. We appreciate the greeting and professionalism of the staff, the clean room, free parking.",9.0,July 2024,"July 13, 2024",Deluxe Superior Double Room,1,Family,8.3
"Everyone was nice with us, the room was clean and organised.",The bathroom flooded after a shower 🤣🤣,Quite central but not too high prices.,8.0,June 2024,"July 12, 2024",Deluxe Twin Room,2,Family,8.3
Truly beautiful hotel with an excellent breakfast and professional staff,"You cannot drive into the center of Berlin without a permit. This information was not provided by the hotel, and I therefore had trouble arriving.",Truly beautiful hotel with an excellent breakfast and professional staff. Located right in the center of Berlin.,7.0,July 2024,"July 8, 2024",Deluxe Double Room,1,Couple,8.3
Berlin beautiful,Curtains let the light in a bit,Friendly staff,8.0,July 2024,"July 5, 2024",Deluxe Twin Room,2,Group,8.3
"If you need rest at the end of the day, this is a very good option.","The hotel it was a little far from the center, by walking.","We like everything about the room, it was very comfortable.",8.0,June 2024,"June 28, 2024",Deluxe Superior Double Room,2,Family,8.3
Loved the stay,,Loved the hotel. Location was great. Room was clean and nice! Loved the stuff. Special thanks to Anastasia at the reception!,9.0,June 2024,"June 24, 2024",Superior Suite,2,Family,8.3
Great hotel woth great staff,Nothing.,The location and friendly staff,8.0,June 2024,"June 23, 2024",Deluxe Superior Double Room,1,Family,8.3
Very Good,"No door to the shower, there was one to the toilet, though.","Big, comfortable room, great breakfast, good parking facility, friendly and helpful staff, nice interior.",8.0,June 2024,"June 21, 2024",Deluxe Superior Double Room,2,Family,8.3
frigidare did not coll drink and hotel must fix ir,"frigidare in the room was  not working properly.
called reception and they said its only   mimibar but it couldnot cool any drink.
the hotel must fix it",,8.0,June 2024,"June 18, 2024",Deluxe Double Room,1,Group,8.3
Very Good,"I didn’t like when my arrival was late and I asked my partner to check in sooner, then asked hotel to pay at check-out while I want to have an invoice as well. Unfortunately the staff at check in desk refused it and charged my partner to pay for whole stay, this is something that I never experienced in any hotel so far because I secured my booking trough Booking platform by my credit card!

Bathroom area is not separated by a door, although toilet and shower cabin had door.","Hotel was good, comfortable and spacious room
Breakfast was good although very crowded in the restaurant.",8.0,May 2024,"May 19, 2024",Deluxe Superior Double Room,1,Family,8.3
Good,,I didn't have breakfast included because was too expensive.,7.0,May 2024,"May 18, 2024",Deluxe Double Room,5,Solo traveler,8.3
Very Good,,Centrally located. Friendly staff. Great parking.,8.0,May 2024,"May 16, 2024",Deluxe Double Room,2,Family,8.3
Very Good,"Upon entering the room, there is a lot of dust - on the lamps, on the windowsill. Although the rooms have air conditioning, there is no natural ventilation as it is not possible to open the windows. Because of this, I have a bad cold.","The place is good, but there is only one other place to eat normal food (not fast food) around. The hotel - upon entering, the first impression is good, big, modern.",8.0,May 2024,"May 16, 2024",Deluxe Double Room,5,Family,8.3
"Was good but it's above my income what I can afford, therefore, will not select stay again.","No small breakfast was included. However, the instant coffee package and water heater were included.",Everything was good.,7.0,May 2024,"May 13, 2024",Deluxe Double Room,4,Family,8.3
Nice location. Clean rooms.,There was no door to the bathroom. I was sharing room with a 7 year old and found it terribly awkward and designed.,Clean rooms.,7.0,May 2024,"May 12, 2024",Deluxe Superior Double Room,1,Family,8.3
Hotel confortable,The bar/restaurant is not open for dinner or snacks.,The hotel is very confortable and clean.,7.0,April 2024,"April 30, 2024",Deluxe Double Room,3,Solo traveler,8.3
Good hotel and a decent location,"Fridge didn't work and I was told that it was not a fridge.  It just kept things cool.  No it didn't until someone looked at it.

Aircon wasn't good and even after being looked at it was no better.  I emailed reception as it was the early hours of the morning when I couldn't sleep to be told I needed to go to reception and not email.  In the early hours of the morning?","It was a good location but with no restaurant it was hard to find decent places to eat and drink in this area. 

Bar staff were really great.",7.0,March 2024,"April 23, 2024",Deluxe Twin Room,4,Couple,8.3
Overall a good one night stay,Beds were making noises,Breakfast was at its best,7.0,April 2024,"April 23, 2024",Deluxe Double Room,1,Solo traveler,8.3
Very Good,"I needed a ""briefing"" for the A/C - it is not easy to understand how to adjust the room temperature",,8.0,April 2024,"April 17, 2024",Deluxe Twin Room,3,Solo traveler,8.3
Very Good,Bath door. Internet connecting was complicated,"cleanness , big room , good breakfast",8.0,April 2024,"April 16, 2024",Junior Suite,1,Family,8.3
Very Good,,"Great breakfast, good variety",8.0,April 2024,"April 9, 2024",Deluxe Twin Room,3,Solo traveler,8.3
"Would book it every time, when I could be sure that I get the booked bed arrangement.",Two Single beds Not a queen/king size bed :( as booked in December,"Location, friendly staff, Nice breakfast buffet",7.0,March 2024,"March 28, 2024",Deluxe Double Room,2,Couple,8.3
Wonderful,Nothing!,Comfortable room. Quiet despite being fairly central. Tea and coffee facilities available in reception.,9.0,March 2024,"March 25, 2024",Deluxe Twin Room,3,Group,8.3
It was very pleasant.,"I asked to have a room in a higher floor to have a good view but was given a room on the 8th floor with not a vice view at the back of the hotel. There was scafolding blocking the view.

That was disappointing, I would say that it was the only thing I was not happy with.",The location was great.,7.0,March 2024,"March 11, 2024",Deluxe Twin Room,2,Family,8.3
Wonderful,A little bit slow wifi connection. Pricey breakfast.,The breakfast menus is one of the best I had. But...,9.0,March 2024,"March 2, 2024",Junior Suite,1,Family,8.3
it was Ok,"We booked a room for three people and stayed for a few nights, but the room supplies (towels, glasses, coffee, etc.) were arranged for only two people throughout our stay. The most surprising aspect was the glass shower doors. Since I was traveling with two colleagues, this detail was a bit unsettling for all of us. Lastly, we were assigned a room on the 3rd floor, where the sunlight was obstructed by a high balcony-type construction","I enjoyed the staff; the lobby guys were super helpful. The location was okay, not far from the metro station, and the shopping area is also nearby (if you're interested). Free parking is also a great benefit",8.0,February 2024,"February 26, 2024",Junior Suite,3,Group,8.3
Very Good,"The parking also it was free but not easy to access from the hotel, you have yo take more than one lift and to walk a distance To reach your car","The room was clean an comfortable, the reception was nice",8.0,January 2024,"February 3, 2024",Deluxe Double Room,2,Couple,8.3
"Thank you, looking forward to seeing you again.",Hmmm... nothing :-),"Breakfast was delicious, I think it was a little overpriced, but we didn't miss anything. Cause off that the we only used that facility ones.",8.0,January 2024,"January 28, 2024",Deluxe Double Room,2,Couple,8.3
We really enjoyed the room as it's size exceeded out expectations and ot had a nice view. Superb sta,N/A,The staff were very friendly and helpful.,9.0,December 2023,"January 17, 2024",Junior Suite,1,Family,8.3
Very Good,Not necessarily a dislike but the scaffolding obstructs what would be a nice view.,"The room was very spacious, nice bathroom, bed was clean and comfortable. Tea kettle in the room with a selection of instant coffees and teas. Heated floors in the bathroom.",8.0,January 2024,"January 16, 2024",Deluxe Twin Room,2,Family,8.3
Good corporate hotel,Breakfast was nothing special,Good location,7.0,January 2024,"January 15, 2024",Deluxe Twin Room,4,Solo traveler,8.3
Nice  modern  hotel in good  location,"The only  thing that  I didn't  like  , was that the  breakfast  room was  very compact,  tables were put too close together,  it  made it very difficult,  if not impossible to  get out of  your  seat  , , other than that,  it was fine","Nice modern  hotel in good location,  rooms are  a good size,  great  shower,  comfortable bed,  good and varied breakfast,  staff were  friendly and helpful  , a few minutes walk  from the  S Bahnn station,  and a  few minutes  more from the  europa  centre and  Ka De We,  lots of cafés,  bars and restaurants  all within  walking distance,  would  stay again,  and  recommend to others",8.0,January 2024,"January 6, 2024",Deluxe Twin Room,3,Family,8.3
Excellent hotel in a good location,The room was without shampoo/body wash and the toilet was a room on its own,"The room was spacious, the staff were attentive, the location was good",8.0,December 2023,"December 12, 2023",Deluxe Superior Double Room,2,Couple,8.3
The location and hotel was good. However limited food options in the hotel,Not enough tea / coffee/ milk in the rooms. Limited choice for evening meals,"Close to the centre, good rooms",8.0,November 2023,"November 27, 2023",Deluxe Twin Room,5,Family,8.3
"Needs some love, expensive for tired decor and stains.","For the price in a suite, disappointed to find a huge stain on the couch, tiles falling off in the bathroom, a wonky creaky floor tile and masking tape on the wardrobe. Nice but getting tired, very expensive for that kind of shabbiness.","Reception staff friendly, great breakfast selection. Beds comfortable, nice shower.",7.0,November 2023,"November 20, 2023",Junior Suite,1,Couple,8.3
Good business hotel,,"Comfortable and large room and good bath room/shower, comfortable mattress. The breakfast was very good with a large selection of food. - Car parking was free of charge.",8.0,November 2023,"November 17, 2023",Deluxe Twin Room,1,Solo traveler,8.3
Wonderful,Parking access can be better.,,9.0,October 2023,"November 5, 2023",Deluxe Double Room,1,Couple,8.3
Wonderful,No where to charge electric vehicles. That is a NO GO in 2023,Friendly staff in reception and restaurant. Great breakfast buffet,9.0,October 2023,"October 29, 2023",Deluxe Twin Room,2,Group,8.3
Good,The lady at the front desk who checked us in is quite cold and snobbish.,,7.0,October 2023,"October 20, 2023",Deluxe Twin Room,2,Couple,8.3
Wonderful,"At breakfast, the aggressive behavior of one of the female waiters, because we did not sit at the table she assigned. There were many free tables at breakfast, so we sat at a place that suited us.
Unfortunately, this really spoiled our morning.
There were two single beds in our room and they moved a lot. It was not stable and it was a bit disturbing","Excellent  breakfast with a wide selection. Very good and satisfactory heating.
Free parking in the closed parking garage behind the hotel.
4 spacious and fast elevators.",9.0,October 2023,"October 18, 2023",Deluxe Twin Room,3,Family,8.3
Prettige lokatie ve stedentrip,Nvt,Ligging perfect,7.0,October 2023,"October 17, 2023",Deluxe Twin Room,2,Couple,8.3
I would never recommend this hotel,"Stuff was very very rude, only one lady at kitchen was good. All the stuff at reception was really really rude making us feeling not welcome at their hotel!","Clean, facilities okey",7.0,October 2023,"October 15, 2023",Superior Suite,7,Group,8.3
Very Good,too expensive for what it offers,location,8.0,October 2023,"October 14, 2023",Deluxe Double Room,1,Family,8.3
Great bang for the buck!,"AC in the room was initially set to ""fridge"" and bathrooms and toilets had no closing doors.","Clean, well furbished rooms. Very spacious bathrooms with floor heating. Breakfast was decent, but would appreciate bigger choice of pastry. Parking lot connected to the hotel is a big plus also.",8.0,September 2023,"October 9, 2023",Superior Suite,1,Group,8.3
"Location wise is very good, hotel is very clean with large rooms",We didn’t make use of any of the facilities and slightly pricy.,Location and big rooms,8.0,October 2023,"October 3, 2023",Deluxe Double Room,5,Couple,8.3
Wonderful,"Bathroom walls were not very clean in the toilet area and some tiles were broken. Parking was done in a public parking and although hotel staff is advising you to announce at the parking entrance you're a guest of the hotel, the guard at the entrance does not speak English nor has patience to talk to the hotel reception at the intercom so we had to call the reception many times to be able to get in the parking building.",Hotel staff was helpful and professional taking into account that the reception was many times crowded. Room was a good size and had a great view over the city. Breakfast was very good and there were many options to choose from.,9.0,August 2023,"September 25, 2023",Deluxe Double Room,2,Couple,8.3
Good,Way overpriced,Location,7.0,September 2023,"September 20, 2023",Deluxe Twin Room,2,Solo traveler,8.3
Very Good,There was a large tile loose on the bathroom floor which was very loud when stepped on.,,8.0,August 2023,"September 20, 2023",Superior Suite,1,Family,8.3
Very Good,The sofa bed was not so confortable,,8.0,August 2023,"September 17, 2023",Superior Suite,2,Family,8.3
Great value for money and great breakfast.,I found the shower floor slippy but my partner did not.,Really friendly staff. So good to have the free parking in such a central hotel. Good location. Close to lots of public transport connections. Breakfast was really good. Lots of options. Room was really spacious and nicely designed.,8.0,September 2023,"September 15, 2023",Deluxe Double Room,2,Couple,8.3
Very Good,,Free parking!!!,8.0,September 2023,"September 6, 2023",Deluxe Twin Room,4,Family,8.3
Wonderful,,"Good location.
Breakfast has lots of variety.",9.0,August 2023,"August 17, 2023",Deluxe Double Room,1,Family,8.3
Very Good,Children's bed was uncomfortable.,Super breakfast. Nice and clean room.,8.0,August 2023,"August 8, 2023",Superior Suite,3,Family,8.3
Very Good,Pedi in the toilet,The high floor,8.0,August 2023,"August 5, 2023",Deluxe Double Room,1,Family,8.3
